Class code,Class,Sample,Session.Sample,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950
1,LL,1,1.1,0.3125,0.263157895,0.25,0.25,0.238095238,0.208333333,0.2,0.2,0.192307692,0.178571429,0.172413793,0.161290323,0.166666667,0.147058824,0.142857143,0.138888889,0.128205128,0.125,0.11627907,0.111111111,0.104166667,0.102040816,0.102040816,0.102040816,0.092592593,0.087719298,0.086206897,0.079365079,0.125,0.09375,0.072463768,0.086956522,0.068493151,0.090909091,0.072289157,0.085365854,0.084337349,0.094117647,0.104651163,0.078651685,0.076923077,0.108695652,0.095744681,0.104166667,0.092783505,0.087378641,0.08411215,0.09009009,0.077586207,0.084745763,0.081967213,0.084615385,0.07518797,0.087591241,0.080291971,0.068493151,0.073333333,0.072368421,0.076923077,0.075471698,0.074534161,0.078313253,0.076470588,0.078787879,0.079268293,0.081871345,0.074712644,0.092485549,0.076470588,0.076023392,0.081395349,0.075581395,0.076023392,0.077777778,0.071038251,0.080808081,0.076555024,0.079439252,0.079646018,0.077586207,0.073770492,0.069767442,0.070038911,0.074074074,0.074204947,0.071672355,0.07615894,0.073717949,0.073099415,0.074927954,0.072222222,0.069948187,0.073286052,0.074162679,0.071588367,0.075757576,0.073770492,0.070450098,0.071942446,0.072249589,0.074242424,0.071123755,0.072445019,0.072289157,0.070627803,0.07249467,0.069403715,0.072022161,0.071428571,0.071020408,0.071925754,0.071376012,0.07122708,0.071961982,0.072821847,0.072133169,0.072146659,0.072447233,0.072687225,0.074231177,0.074742268,0.073647295,0.074576271,0.075800377,0.075855689,0.077028259,0.076546506,0.07702407,0.07803838,0.078472514,0.078958247,0.079739626,0.079759519,0.080318091,0.08132649,0.081417998,0.081992337,0.082923135,0.083302064,0.084512286,0.084940653,0.084832905,0.085662432,0.086002159,0.087205147,0.087433628,0.088359046,0.088184036,0.089304258,0.090027701,0.090690484,0.090754009,0.091708968,0.092524304,0.093124166,0.093306957,0.094878529,0.094975689,0.096191091,0.096374046,0.096907874,0.097970831,0.098432602,0.099191542,0.100623053,0.101068702,0.101422949,0.10230332,0.103795967,0.103857567,0.104781582,0.105447131,0.106025492,0.107142857,0.107954545,0.108335672,0.109489051,0.11039687,0.110614525,0.111448276,0.111843913,0.113331508,0.114566285,0.115176152,0.115622479,0.116423555,0.117363344,0.117789107,0.118990704,0.119256308,0.119714588,0.120780591,0.121778012,0.122277617,0.123237598,0.124051295,0.124869927,0.125357607,0.12652637,0.126694473,0.127885863,0.128471321,0.129332644,0.130648076,0.131248398,0.131686195,0.132360471,0.133657041,0.135093956,0.135692464,0.136639676,0.137462236,0.13757284,0.139342204,0.139825218,0.141082961,0.142080553,0.142646335,0.14369645,0.144678764,0.145756909,0.147152286,0.147849462,0.14822038,0.14945322,0.15077821,0.151785714,0.152657005,0.153642065,0.154567308,0.155400529,0.155965501,0.157755934,0.158997832,0.15946924,0.160701417,0.161789601,0.162650602,0.163368726,0.164851126,0.165940977,0.166828087,0.167755991,0.168853256,0.169948942,0.171372931,0.172591321,0.173313639,0.174438687,0.175316613,0.176134954,0.177230922,0.178109453,0.179834462,0.181040986,0.182595573,0.182920667,0.184077079,0.185063291,0.186414709,0.186908719,0.188029797,0.18970399,0.191461837,0.191666667,0.193155302,0.193917338,0.195223261,0.196819604,0.197327044,0.198892113,0.200105736,0.200371058,0.20148857,0.203183024,0.204739084,0.205669965,0.207284413,0.208053691,0.209616424,0.210897262,0.212046879,0.21274857,0.21387599,0.214873765,0.216900633,0.218206897,0.218965994,0.219871973,0.221448468,0.222876367,0.223909986,0.225014116,0.226795345,0.227220957,0.228840125,0.229881742,0.231035477,0.232781168,0.234197495,0.234744526,0.23613963,0.237183265,0.238067003,0.239915713,0.241192412,0.241851965,0.243640821,0.24497992,0.246579602,0.247176913,0.248334919,0.249839846,0.250485437,0.251866277,0.25328084,0.25471386,0.255347594,0.25633232,0.258119658,0.259054846,0.261324042,0.261669024,0.262482168,0.263994222,0.265619291,0.266617156,0.267568583,0.269187146,0.269334359,0.270817121,0.271974773,0.273490604,0.274596774,0.275988585,0.276261373,0.277449324,0.278899871,0.280226975,0.281765493,0.281658405,0.284859641,0.285647499,0.286733238,0.286956522,0.287469287,0.289223058,0.291010665,0.292227979,0.293963255,0.294619073,0.296436285,0.295929593,0.297812675,0.299086758,0.299421965,0.301831069,0.302409639,0.304559271,0.30621118,0.305993691,0.307989691,0.309757695,0.310575636,0.310838446,0.312283137,0.316014235,0.316630356,0.317401046,0.317593298,0.32,0.319935691,0.320926385,0.322773973,0.32246696,0.325114155,0.325735992,0.325742574,0.3281893,0.329004329,0.33030647,0.329761905,0.331234257,0.330226365,0.333333333,0.332330827,0.333865815,0.336162988,0.334545455,0.33011583,0.334710744,0.335526316,0.337236534,0.333333333,0.340314136,0.341666667,0.344023324,0.342507645,0.345047923,0.348837209,0.348275862,0.352313167,0.352941176,0.363636364,0.365758755,0.367588933,0.37398374,0.378600823,0.370833333,0.379746835,0.38034188,0.388888889,0.384279476,0.387665198,0.392070485,0.396475771,0.396475771,0.401785714,0.404444444,0.402654867,0.407079646,0.405286344,0.407894737,0.406113537,0.407894737,0.407894737,0.407894737,0.413333333,0.415929204,0.401785714,0.40990991,0.42081448,0.419354839,0.41509434,0.418269231,0.414634146,0.415841584,0.418367347,0.411458333,0.427027027,0.418478261,0.415730337,0.421965318,0.410714286,0.423312883,0.421383648,0.415584416,0.424836601,0.422818792,0.416107383,0.423611111,0.429577465,0.434782609,0.431654676,0.433823529,0.440298507,0.447761194,0.440298507,0.45112782,0.447761194,0.447761194,0.455223881,0.459259259,0.455882353,0.463235294,0.448529412,0.45323741,0.467625899,0.457746479,0.458333333,0.465277778,0.479166667,0.469387755,0.463087248,0.472972973,0.476510067,0.48,0.486842105,0.474025974,0.480519481,0.480519481,0.487012987,0.487012987,0.487179487,0.480519481,0.493506494,0.487012987,0.480519481,0.487012987,0.487012987,0.487179487,0.503225806,0.5,0.487012987,0.487179487,0.506493506,0.5,0.487341772,0.493670886,0.496815287,0.496855346,0.496855346,0.49375,0.49375,0.496855346,0.496855346,0.496855346,0.496855346,0.496855346,0.496855346,0.496855346,0.503184713,0.509677419,0.503225806,0.496732026,0.496644295,0.496644295,0.510344828,0.486111111,0.496453901,0.496402878,0.503759398,0.503816794,0.5078125,0.508064516,0.5,0.5,0.5,0.509090909,0.523809524,0.490384615,0.51,0.525773196,0.5,0.511111111,0.5,0.493975904,0.5,0.512820513,0.506666667,0.506849315,0.52173913,0.514705882,0.523076923,0.5,0.533333333,0.474576271,0.509090909,0.509090909,0.528301887,0.52,0.5,0.5,0.511111111,0.511111111,0.522727273,0.56097561,0.575,0.575,0.564102564,0.45,0.486486486,0.527777778,0.514285714,0.514285714,0.514285714,0.529411765,0.514285714,0.514285714,0.529411765,0.529411765
1,LL,2,1.2,0.3125,0.263157895,0.25,0.25,0.238095238,0.208333333,0.2,0.2,0.192307692,0.178571429,0.172413793,0.161290323,0.166666667,0.147058824,0.142857143,0.138888889,0.128205128,0.125,0.11627907,0.111111111,0.104166667,0.102040816,0.102040816,0.102040816,0.092592593,0.087719298,0.086206897,0.079365079,0.078125,0.078125,0.072463768,0.072463768,0.068493151,0.064935065,0.060240964,0.06097561,0.060240964,0.058823529,0.058139535,0.056179775,0.054945055,0.054347826,0.053191489,0.052083333,0.051546392,0.048543689,0.046728972,0.045045045,0.043103448,0.042372881,0.040983607,0.046153846,0.045112782,0.03649635,0.03649635,0.034246575,0.033333333,0.032894737,0.032051282,0.031446541,0.031055901,0.030120482,0.029411765,0.03030303,0.030487805,0.040935673,0.034482759,0.057803468,0.029411765,0.029239766,0.029069767,0.029069767,0.029239766,0.027777778,0.027322404,0.03030303,0.023923445,0.028037383,0.026548673,0.030172414,0.020491803,0.031007752,0.027237354,0.025925926,0.03180212,0.030716724,0.029801325,0.032051282,0.029239766,0.028818444,0.027777778,0.025906736,0.023640662,0.023923445,0.022371365,0.021645022,0.020491803,0.019569472,0.019784173,0.022988506,0.021212121,0.021337127,0.019404916,0.018072289,0.019058296,0.020255864,0.019550342,0.018467221,0.017421603,0.017959184,0.01933488,0.018395879,0.017630465,0.017651052,0.018205462,0.018495684,0.017740982,0.018254421,0.018171806,0.018027572,0.019072165,0.018036072,0.017917676,0.018832392,0.018501388,0.018687329,0.019136627,0.019256018,0.019189765,0.019303399,0.01984291,0.019528072,0.019238477,0.019880716,0.020134228,0.020257109,0.020306513,0.0204468,0.020262664,0.020476545,0.020771513,0.020565553,0.020689655,0.020870817,0.020729092,0.020884956,0.021388499,0.02091321,0.021114573,0.021814404,0.021642047,0.021494371,0.021658206,0.022125377,0.022029372,0.022420046,0.02232436,0.022366288,0.022272434,0.022264631,0.022633089,0.023145212,0.022884013,0.02300995,0.02305296,0.02351145,0.023614896,0.023332336,0.023724792,0.023442136,0.02420307,0.024468395,0.024044032,0.024,0.025,0.024698288,0.024705222,0.024594746,0.025418994,0.025103448,0.025556472,0.025732275,0.025368249,0.025745257,0.02608228,0.025931929,0.026259378,0.026026295,0.026294821,0.026560425,0.026691332,0.026898734,0.026827985,0.027027027,0.027415144,0.026956294,0.027575442,0.02756827,0.028059236,0.028154327,0.028015564,0.028289644,0.028453182,0.028659954,0.028966932,0.028782476,0.029185868,0.029644774,0.029964449,0.029786151,0.0298583,0.03021148,0.030402838,0.030881245,0.03071161,0.030799801,0.031875463,0.031480571,0.031823745,0.031878372,0.03252629,0.032510389,0.032746823,0.032666992,0.033049818,0.033560311,0.034266409,0.034057971,0.034249879,0.034615385,0.034880924,0.034978438,0.035483098,0.035654059,0.035946924,0.036031708,0.037001209,0.03686747,0.036920849,0.037279109,0.037735849,0.037772397,0.038005326,0.038386783,0.038657914,0.039191821,0.039470458,0.040128016,0.040217123,0.040725106,0.040932771,0.040517027,0.04079602,0.04188613,0.041991451,0.04250503,0.04244568,0.042849899,0.04278481,0.043156282,0.043978522,0.043924994,0.044272844,0.045019405,0.0453125,0.04563132,0.045489992,0.046469367,0.046923879,0.047169811,0.047480876,0.047581285,0.048237477,0.048112706,0.048541114,0.048988285,0.049211019,0.049812533,0.04966443,0.050513236,0.050420168,0.050967566,0.051484609,0.051625239,0.051866081,0.052298376,0.052689655,0.053082665,0.053437239,0.053760446,0.05438744,0.054289733,0.054771316,0.055066705,0.05523918,0.055856369,0.056244592,0.056533026,0.057250799,0.057092922,0.05810219,0.05837489,0.058338244,0.058701453,0.059602649,0.059620596,0.060006092,0.060986822,0.06085882,0.060945274,0.062107905,0.062163019,0.062459962,0.062783172,0.063291139,0.063648294,0.064174661,0.064505348,0.064505235,0.065299145,0.065884788,0.066202091,0.066831683,0.066333809,0.067172264,0.067592254,0.068325288,0.069146937,0.069187146,0.070026933,0.069649805,0.070161608,0.070771691,0.071370968,0.071748879,0.072373863,0.072635135,0.072625698,0.073330423,0.073116362,0.073907165,0.074551312,0.074801309,0.075130766,0.075362319,0.076658477,0.076691729,0.076688674,0.076683938,0.077690289,0.078316462,0.079913607,0.079207921,0.079080202,0.0793379,0.080346821,0.080330774,0.081325301,0.081458967,0.082608696,0.083280757,0.083118557,0.083824492,0.083668005,0.085207907,0.085357391,0.086120996,0.086419753,0.086631815,0.088347296,0.087843137,0.087620579,0.088502895,0.089041096,0.088986784,0.090410959,0.090218424,0.091089109,0.092592593,0.093073593,0.094211124,0.092857143,0.093198992,0.093209055,0.094632768,0.096240602,0.094249201,0.093378608,0.096363636,0.096525097,0.099173554,0.096491228,0.096018735,0.098765432,0.09947644,0.097222222,0.102040816,0.103975535,0.099041534,0.099667774,0.103448276,0.106761566,0.106617647,0.109848485,0.108949416,0.110671937,0.105691057,0.106995885,0.116666667,0.113924051,0.106837607,0.106837607,0.113537118,0.114537445,0.123348018,0.123348018,0.13215859,0.120535714,0.124444444,0.132743363,0.128318584,0.13215859,0.131578947,0.126637555,0.131578947,0.131578947,0.127192982,0.133333333,0.132743363,0.133928571,0.126126126,0.131221719,0.129032258,0.136792453,0.125,0.12195122,0.138613861,0.12755102,0.130208333,0.135135135,0.135869565,0.140449438,0.132947977,0.136904762,0.128834356,0.132075472,0.12987013,0.130718954,0.134228188,0.134228188,0.131944444,0.14084507,0.137681159,0.143884892,0.147058824,0.149253731,0.141791045,0.149253731,0.15037594,0.149253731,0.149253731,0.149253731,0.148148148,0.147058824,0.147058824,0.147058824,0.143884892,0.143884892,0.14084507,0.138888889,0.152777778,0.152777778,0.156462585,0.161073826,0.168918919,0.161073826,0.16,0.164473684,0.162337662,0.162337662,0.162337662,0.162337662,0.162337662,0.16025641,0.162337662,0.162337662,0.162337662,0.162337662,0.162337662,0.162337662,0.16025641,0.161290323,0.162337662,0.162337662,0.16025641,0.162337662,0.16025641,0.158227848,0.158227848,0.159235669,0.157232704,0.157232704,0.1625,0.15625,0.157232704,0.157232704,0.163522013,0.157232704,0.157232704,0.157232704,0.157232704,0.159235669,0.167741935,0.161290323,0.163398693,0.167785235,0.167785235,0.172413793,0.173611111,0.177304965,0.179856115,0.165413534,0.152671756,0.1640625,0.161290323,0.163934426,0.169491525,0.175438596,0.172727273,0.171428571,0.182692308,0.16,0.164948454,0.170212766,0.2,0.174418605,0.180722892,0.1875,0.192307692,0.186666667,0.205479452,0.173913043,0.205882353,0.215384615,0.171875,0.233333333,0.169491525,0.181818182,0.181818182,0.188679245,0.2,0.208333333,0.217391304,0.2,0.222222222,0.227272727,0.219512195,0.225,0.225,0.230769231,0.25,0.243243243,0.25,0.2,0.285714286,0.228571429,0.235294118,0.257142857,0.171428571,0.176470588,0.235294118
2,G,3,1.3,0.3125,0.263157895,0.25,0.2,0.238095238,0.208333333,0.2,0.2,0.192307692,0.178571429,0.172413793,0.161290323,0.166666667,0.147058824,0.142857143,0.138888889,0.128205128,0.125,0.11627907,0.111111111,0.104166667,0.102040816,0.102040816,0.102040816,0.092592593,0.087719298,0.086206897,0.079365079,0.078125,0.078125,0.072463768,0.072463768,0.068493151,0.064935065,0.060240964,0.06097561,0.060240964,0.058823529,0.058139535,0.056179775,0.054945055,0.054347826,0.053191489,0.052083333,0.051546392,0.048543689,0.046728972,0.045045045,0.043103448,0.042372881,0.040983607,0.038461538,0.037593985,0.03649635,0.03649635,0.034246575,0.033333333,0.032894737,0.032051282,0.037735849,0.031055901,0.030120482,0.029411765,0.03030303,0.030487805,0.029239766,0.028735632,0.040462428,0.029411765,0.035087719,0.029069767,0.029069767,0.029239766,0.044444444,0.027322404,0.025252525,0.023923445,0.023364486,0.022123894,0.021551724,0.024590164,0.023255814,0.019455253,0.022222222,0.03180212,0.023890785,0.01986755,0.025641026,0.01754386,0.025936599,0.016666667,0.020725389,0.023640662,0.019138756,0.022371365,0.021645022,0.018442623,0.019569472,0.017985612,0.016420361,0.016666667,0.014224751,0.015523933,0.015662651,0.016816143,0.015991471,0.014662757,0.013850416,0.013066202,0.014693878,0.013921114,0.014716703,0.014104372,0.014256619,0.013003901,0.014796547,0.014192785,0.014261266,0.014317181,0.01378579,0.013917526,0.014028056,0.014043584,0.014124294,0.013876041,0.014129444,0.014241211,0.014442013,0.014072495,0.013848091,0.014055395,0.013832384,0.014028056,0.013916501,0.014607185,0.014413713,0.014176245,0.014009845,0.013883677,0.014519732,0.014465875,0.014322438,0.014519056,0.014753508,0.015010722,0.014513274,0.014375877,0.014639247,0.015230183,0.014542936,0.015458605,0.015011941,0.015228426,0.014750251,0.015687583,0.014836795,0.015430072,0.015559157,0.015171078,0.015267176,0.015301243,0.014901712,0.015360502,0.015236318,0.015576324,0.015267176,0.015440509,0.015554891,0.015421115,0.015430267,0.015643447,0.015729682,0.015932793,0.015714286,0.016193182,0.015997755,0.016002246,0.016210173,0.016480447,0.016,0.016213245,0.016424856,0.016639389,0.016802168,0.016671148,0.016747704,0.016881029,0.016903676,0.016733068,0.016998672,0.01717759,0.017668776,0.017359285,0.017055891,0.017493473,0.017534677,0.017429761,0.017425228,0.017407119,0.017466111,0.017380026,0.017389047,0.017330574,0.017299251,0.017944117,0.018084564,0.01843318,0.017889088,0.018283393,0.018329939,0.018218623,0.018378651,0.01849506,0.018578961,0.018726592,0.018877298,0.019026439,0.018937531,0.018849449,0.018881805,0.01883101,0.019310682,0.019061584,0.019502682,0.018955043,0.019698444,0.019546332,0.019806763,0.019778099,0.019711538,0.019725764,0.019885002,0.019899305,0.019995182,0.020024125,0.020177756,0.020798065,0.020481928,0.02027027,0.020576132,0.020803096,0.021065375,0.020818204,0.021137026,0.021152443,0.021421616,0.021328757,0.021664205,0.021465581,0.021604172,0.021334656,0.021625652,0.021641791,0.021820918,0.022127232,0.022132797,0.022233451,0.022312373,0.022025316,0.02247191,0.02224495,0.022347804,0.022908623,0.022768435,0.023177083,0.023074929,0.022874968,0.023104881,0.023722628,0.023322851,0.023476655,0.024054983,0.023588656,0.023923445,0.024403183,0.023961661,0.024338058,0.024638457,0.024697987,0.024851432,0.024939008,0.025074952,0.025061291,0.025129746,0.025246981,0.025323424,0.025103448,0.025435444,0.025605344,0.025626741,0.02607233,0.025879044,0.025974026,0.026114107,0.0261959,0.026218296,0.02653591,0.02653591,0.027027027,0.026798718,0.027153285,0.026987386,0.027106659,0.027275422,0.02769416,0.027702499,0.02802315,0.028194913,0.028421378,0.028606965,0.028544542,0.028544244,0.028827675,0.028478964,0.028562155,0.028871391,0.028779358,0.02907754,0.029381966,0.02974359,0.029665402,0.030313589,0.030410184,0.030313837,0.030335861,0.030690537,0.030449313,0.030815483,0.03100189,0.031165833,0.0307393,0.031927473,0.031987205,0.031451613,0.032613127,0.032258065,0.032516892,0.033089815,0.033173287,0.032991529,0.032897702,0.033133916,0.033660589,0.034236805,0.034299517,0.034398034,0.034085213,0.034027425,0.034715026,0.035170604,0.035162493,0.036177106,0.035753575,0.03589456,0.035388128,0.03583815,0.036621382,0.036144578,0.036474164,0.037267081,0.03659306,0.037371134,0.037328094,0.03815261,0.038173142,0.038167939,0.039857651,0.039215686,0.040328603,0.040365575,0.04,0.039389068,0.040529363,0.041952055,0.039647577,0.04109589,0.040835708,0.040594059,0.04218107,0.042207792,0.04199773,0.041666667,0.044080605,0.043941411,0.043785311,0.045112782,0.044728435,0.045840407,0.045454545,0.048262548,0.049586777,0.048245614,0.046838407,0.049382716,0.052356021,0.052777778,0.049562682,0.04587156,0.047923323,0.049833887,0.051724138,0.053380783,0.055147059,0.056818182,0.058365759,0.059288538,0.056910569,0.061728395,0.054166667,0.063291139,0.055555556,0.05982906,0.061135371,0.061674009,0.066079295,0.052863436,0.066079295,0.0625,0.062222222,0.057522124,0.066371681,0.066079295,0.061403509,0.061135371,0.065789474,0.065789474,0.061403509,0.066666667,0.066371681,0.066964286,0.063063063,0.067873303,0.069124424,0.066037736,0.072115385,0.063414634,0.074257426,0.06122449,0.0625,0.059459459,0.065217391,0.06741573,0.057803468,0.05952381,0.061349693,0.062893082,0.064935065,0.065359477,0.067114094,0.067114094,0.069444444,0.070422535,0.072463768,0.071942446,0.073529412,0.074626866,0.074626866,0.074626866,0.07518797,0.074626866,0.074626866,0.074626866,0.074074074,0.073529412,0.073529412,0.073529412,0.071942446,0.071942446,0.070422535,0.069444444,0.069444444,0.069444444,0.068027211,0.067114094,0.067567568,0.067114094,0.066666667,0.078947368,0.064935065,0.077922078,0.071428571,0.084415584,0.071428571,0.070512821,0.064935065,0.071428571,0.071428571,0.071428571,0.064935065,0.064935065,0.083333333,0.090322581,0.077922078,0.090909091,0.076923077,0.090909091,0.083333333,0.075949367,0.069620253,0.082802548,0.075471698,0.075471698,0.0875,0.08125,0.088050314,0.094339623,0.088050314,0.088050314,0.081761006,0.088050314,0.088050314,0.089171975,0.090322581,0.077419355,0.08496732,0.080536913,0.087248322,0.096551724,0.076388889,0.078014184,0.079136691,0.090225564,0.083969466,0.0859375,0.080645161,0.081967213,0.084745763,0.087719298,0.090909091,0.095238095,0.096153846,0.1,0.103092784,0.106382979,0.111111111,0.11627907,0.120481928,0.1125,0.115384615,0.12,0.123287671,0.101449275,0.132352941,0.123076923,0.078125,0.166666667,0.084745763,0.090909091,0.090909091,0.094339623,0.1,0.104166667,0.108695652,0.111111111,0.111111111,0.113636364,0.12195122,0.125,0.125,0.128205128,0.125,0.135135135,0.138888889,0.142857143,0.142857143,0.142857143,0.147058824,0.142857143,0.142857143,0.147058824,0.147058824
